close,high,low,open,timestamp,volume
9696.027328,9771.27285,9626.611189,9626.611189,2020-02-22T00:00:00Z,32484889418
9738.050195,9985.102689,9738.050195,9879.910127,2020-02-21T00:00:00Z,39381890480
9660.560817,9864.283971,9547.00267,9547.00267,2020-02-20T00:00:00Z,47221385656
9591.088147,9591.088147,9572.118465,9584.608646,2020-02-19T00:00:00Z,45713789700
10183.14403,10359.17169,10183.14403,10232.44081,2020-02-18T00:00:00Z,50979660162
9792.454647,10522.73433,9792.454647,10163.72454,2020-02-17T00:00:00Z,50445985308
9908.694513,10284.47683,9723.446612,9723.446612,2020-02-16T00:00:00Z,44530428964
9865.345798,9938.107951,9827.392973,9827.392973,2020-02-15T00:00:00Z,44396958650
10434.82087,10898.62586,10434.82087,10749.02528,2020-02-14T00:00:00Z,45218036174
10221.9356,10571.09739,10221.9356,10507.44817,2020-02-13T00:00:00Z,52285109387
10433.77624,11289.81104,10433.77624,11270.92068,2020-02-12T00:00:00Z,45554713820
10305.15397,10305.15397,10250.61392,10250.61392,2020-02-11T00:00:00Z,39100941077
9868.763491,10022.53818,9868.763491,10022.53818,2020-02-10T00:00:00Z,39067592432
10175.4179,10175.4179,10013.66081,10013.66081,2020-02-09T00:00:00Z,37514468659
9842.312936,10018.59702,9832.034998,9832.034998,2020-02-08T00:00:00Z,34322540154
9840.967369,10182.46223,9840.967369,10157.97615,2020-02-07T00:00:00Z,36477997527
9770.881765,9942.135589,9770.881765,9928.261259,2020-02-06T00:00:00Z,39924251773
9634.18212,9647.563051,9629.11485,9629.11485,2020-02-05T00:00:00Z,36014335825
9200.539284,9287.349874,9200.539284,9287.349874,2020-02-04T00:00:00Z,31084766099
9327.248396,9402.105755,9327.248396,9369.886039,2020-02-03T00:00:00Z,32331883437
9322.847841,9599.613769,9322.847841,9599.613769,2020-02-02T00:00:00Z,32933753375
9414.228645,9522.408006,9414.228645,9505.966476,2020-02-01T00:00:00Z,27701504697
9337.993804,9408.169108,9337.993804,9408.169108,2020-01-31T00:00:00Z,32985155085
9542.749953,9618.759294,9542.749953,9613.542757,2020-01-30T00:00:00Z,33292487646
9282.931033,9283.192976,9277.20263,9283.192976,2020-01-29T00:00:00Z,32520401786
9360.609443,9360.609443,9047.502353,9050.69425,2020-01-28T00:00:00Z,37864281654
8887.193859,8887.193859,8701.498898,8701.498898,2020-01-27T00:00:00Z,30237575888
8637.59222,8637.59222,8616.089109,8616.089109,2020-01-26T00:00:00Z,21648627323
8367.077001,8427.78342,8367.077001,8399.161418,2020-01-25T00:00:00Z,20484274555
8470.876278,8510.873462,8400.074978,8400.074978,2020-01-24T00:00:00Z,25222297120
8408.892254,8541.64131,8408.892254,8541.64131,2020-01-23T00:00:00Z,26984769225
8688.762381,8725.943478,8688.34741,8688.34741,2020-01-22T00:00:00Z,25102634037
8748.071859,8756.358084,8740.937134,8756.358084,2020-01-21T00:00:00Z,25719709540
8664.772109,8745.659912,8664.772109,8728.270439,2020-01-20T00:00:00Z,29155182795
8716.351043,8733.723498,8663.331746,8663.331746,2020-01-19T00:00:00Z,39385514327
8876.529405,9192.937872,8876.529405,9089.56749,2020-01-18T00:00:00Z,35621604450
8903.76523,8944.226337,8903.76523,8925.784928,2020-01-17T00:00:00Z,40308831459
8751.008633,8809.379548,8751.008633,8785.976207,2020-01-16T00:00:00Z,35953489325
8844.192983,8960.935492,8844.192983,8957.110539,2020-01-15T00:00:00Z,46283507974
8867.649422,8896.459486,8797.844899,8797.844899,2020-01-14T00:00:00Z,46850776937
8143.698438,8160.541938,8112.019325,8112.019325,2020-01-13T00:00:00Z,26535755627
8227.670819,8253.286912,8223.391308,8223.391308,2020-01-12T00:00:00Z,26478086150
8053.56665,8129.290271,8053.56665,8129.290271,2020-01-11T00:00:00Z,30713703767
8203.559753,8203.559753,8049.100789,8070.709779,2020-01-10T00:00:00Z,32503034107
7855.562163,8016.09117,7855.562163,8016.09117,2020-01-09T00:00:00Z,29292354460
8101.841538,8200.316059,8054.403155,8054.403155,2020-01-08T00:00:00Z,36942958895
8138.543013,8138.543013,7741.551499,7741.551499,2020-01-07T00:00:00Z,32114808281
7768.608009,7768.608009,7665.018112,7665.018112,2020-01-06T00:00:00Z,25086932713
7378.575438,7444.0923,7378.575438,7424.273714,2020-01-05T00:00:00Z,20029361561
7388.589251,7405.076434,7388.589251,7390.938243,2020-01-04T00:00:00Z,19680767448
7371.047881,7371.047881,7237.947791,7237.947791,2020-01-03T00:00:00Z,28423893265
6993.513608,7068.746477,6993.513608,7068.746477,2020-01-02T00:00:00Z,18405303084
7206.722254,7316.738191,7206.722254,7260.080879,2020-01-01T00:00:00Z,16641585282
7179.334932,7219.619419,7168.609794,7168.609794,2019-12-31T00:00:00Z,18417333884
7270.861543,7327.265324,7270.861543,7320.92197,2019-12-30T00:00:00Z,21124629573
7443.617198,7619.74453,7443.617198,7614.474484,2019-12-29T00:00:00Z,21479566056
7347.09078,7376.201412,7347.09078,7359.136454,2019-12-28T00:00:00Z,20140956233
7270.391547,7270.391547,7253.684912,7253.684912,2019-12-27T00:00:00Z,24239355935
7227.643833,7258.918033,7227.643833,7251.110794,2019-12-26T00:00:00Z,20335281549
7226.754945,7251.770207,7166.669191,7166.669191,2019-12-25T00:00:00Z,20878514003
7292.561473,7341.039497,7292.561473,7335.307237,2019-12-24T00:00:00Z,25588354643
7337.765003,7385.154649,7337.765003,7343.866651,2019-12-23T00:00:00Z,26362054858
7498.662729,7498.662729,7371.121424,7371.121424,2019-12-22T00:00:00Z,20253282137
7175.989724,7199.850724,7175.989724,7180.080543,2019-12-21T00:00:00Z,17764286495
7228.393097,7229.516555,7197.164558,7197.164558,2019-12-20T00:00:00Z,21605886337
7188.922786,7242.993055,7053.502133,7053.502133,2019-12-19T00:00:00Z,28414201094
7254.649983,7254.649983,6938.661079,6938.661079,2019-12-18T00:00:00Z,32895703004
6592.886938,6612.879058,6454.939226,6454.939226,2019-12-17T00:00:00Z,24623932894
6862.634454,6903.473499,6821.751635,6821.751635,2019-12-16T00:00:00Z,19278311620
7138.34252,7157.480497,7119.597042,7119.597042,2019-12-15T00:00:00Z,16381403403
7101.289088,7175.854756,7101.289088,7175.854756,2019-12-14T00:00:00Z,17214928664
7289.312861,7301.973624,7234.93161,7234.93161,2019-12-13T00:00:00Z,16412166135
7218.079696,7305.390718,7218.079696,7274.700591,2019-12-12T00:00:00Z,18777862072
7230.091702,7241.24411,7178.792672,7178.792672,2019-12-11T00:00:00Z,16662917769
7262.756827,7316.829759,7262.756827,7316.829759,2019-12-10T00:00:00Z,19371943241
7376.059449,7461.733638,7376.059449,7447.253374,2019-12-09T00:00:00Z,18275633405
7561.145955,7647.943879,7561.145955,7647.943879,2019-12-08T00:00:00Z,16125783458
7529.096803,7579.037503,7502.767448,7502.767448,2019-12-07T00:00:00Z,16810460922
7556.886904,7556.886904,7445.960462,7445.960462,2019-12-06T00:00:00Z,18862630590
7416.435199,7416.435199,7327.843537,7327.843537,2019-12-05T00:00:00Z,20079029915
7229.129779,7461.389607,7229.129779,7270.330321,2019-12-04T00:00:00Z,21632067147
7332.895246,7336.626406,7294.635062,7294.635062,2019-12-03T00:00:00Z,15609304513
7341.110532,7353.612894,7323.659395,7353.612894,2019-12-02T00:00:00Z,17673234408
7422.907367,7558.667581,7422.907367,7558.667581,2019-12-01T00:00:00Z,20268470543
7590.141466,7667.840304,7590.141466,7667.840304,2019-11-30T00:00:00Z,18765717803
7766.922977,7766.922977,7578.450616,7578.450616,2019-11-29T00:00:00Z,21317843717
7463.024084,7506.291812,7454.384148,7454.384148,2019-11-28T00:00:00Z,20392264658
7512.097724,7512.097724,7227.138935,7314.462595,2019-11-27T00:00:00Z,25193631901
7201.032212,7207.440903,7195.096361,7195.096361,2019-11-26T00:00:00Z,22591912641
7131.078352,7131.078352,6966.644565,7076.94045,2019-11-25T00:00:00Z,30163406360
6928.064208,6967.94149,6926.156914,6967.94149,2019-11-24T00:00:00Z,19786653681
7341.934747,7409.852933,7341.934747,7375.500772,2019-11-23T00:00:00Z,23003348257
7298.986621,7360.503145,7173.184429,7338.250732,2019-11-22T00:00:00Z,33323920156
7654.243895,7732.359533,7627.350393,7732.359533,2019-11-21T00:00:00Z,21754423841
8114.719119,8150.572776,8114.719119,8119.284604,2019-11-20T00:00:00Z,17898998439
8163.742981,8188.946747,8163.167953,8163.167953,2019-11-19T00:00:00Z,21640594783
8225.782877,8357.100433,8225.782877,8357.100433,2019-11-18T00:00:00Z,21342988092
8549.239775,8607.187614,8549.239775,8582.378736,2019-11-17T00:00:00Z,18491099617
8532.156201,8644.579115,8532.156201,8614.220335,2019-11-16T00:00:00Z,18417743164
8492.336291,8554.290063,8492.336291,8504.679683,2019-11-15T00:00:00Z,23620450452
8667.086795,8693.118803,8667.086795,8687.243043,2019-11-14T00:00:00Z,20643637512
8807.624209,8880.283489,8807.624209,8880.283489,2019-11-13T00:00:00Z,18920055207
8810.462078,8810.462078,8788.44941,8788.44941,2019-11-12T00:00:00Z,20056279881
8722.422077,8893.41444,8722.422077,8893.41444,2019-11-11T00:00:00Z,21516137806
9030.262889,9030.262889,8968.206967,8968.206967,2019-11-10T00:00:00Z,20078522581
8829.25083,8860.077548,8829.25083,8835.162621,2019-11-09T00:00:00Z,18775040746
8794.562555,9143.122401,8794.562555,9143.122401,2019-11-08T00:00:00Z,24311358708
9216.465653,9216.465653,9181.983476,9181.983476,2019-11-07T00:00:00Z,23324029341
9345.739701,9404.271639,9345.739701,9393.161642,2019-11-06T00:00:00Z,23939540221
9317.660952,9477.380461,9317.660952,9477.380461,2019-11-05T00:00:00Z,26218099970
9402.149112,9402.149112,9330.168832,9341.630351,2019-11-04T00:00:00Z,23783654599
9218.930037,9261.182176,9218.930037,9261.182176,2019-11-03T00:00:00Z,19858634894
9316.032895,9330.979331,9276.564248,9276.564248,2019-11-02T00:00:00Z,21171511237
9263.456792,9273.003087,9207.730928,9207.730928,2019-11-01T00:00:00Z,24632547654
9181.570362,9208.374946,9148.283784,9148.283784,2019-10-31T00:00:00Z,25421144979
9165.121864,9224.046997,9152.355685,9224.046997,2019-10-30T00:00:00Z,26575404456
9447.302716,9516.362806,9447.302716,9498.286921,2019-10-29T00:00:00Z,28164953660
9234.995829,9518.04726,9234.995829,9474.230987,2019-10-28T00:00:00Z,32667338829
9527.650214,9567.797211,9328.089796,9328.089796,2019-10-27T00:00:00Z,32385103724
9231.514867,9658.823917,8610.88601,8610.88601,2019-10-26T00:00:00Z,45682330157
8647.623834,8647.623834,7900.223621,7900.223621,2019-10-25T00:00:00Z,26630205213
7441.216441,7524.640957,7441.216441,7472.306863,2019-10-24T00:00:00Z,15770506690
7521.716439,7809.811461,7521.716439,7809.811461,2019-10-23T00:00:00Z,19446873311
8073.940294,8150.275162,8073.940294,8149.956671,2019-10-22T00:00:00Z,14838416498
8234.878372,8257.913036,8183.879744,8183.879744,2019-10-21T00:00:00Z,13954016839
8230.450236,8230.450236,8072.428725,8072.428725,2019-10-20T00:00:00Z,12743552963
7970.107778,7987.678907,7935.930649,7935.930649,2019-10-19T00:00:00Z,11256202584
7964.763808,7978.40157,7959.670045,7959.670045,2019-10-18T00:00:00Z,13341171546
8072.151659,8084.933913,8072.151659,8081.138335,2019-10-17T00:00:00Z,12425114205
8005.522475,8009.307973,8005.522475,8009.307973,2019-10-16T00:00:00Z,14493502198
8174.828071,8216.894856,8174.828071,8192.070601,2019-10-15T00:00:00Z,12998436212
8364.549423,8466.154064,8364.549423,8461.952601,2019-10-14T00:00:00Z,13302168782
8297.963522,8357.314621,8297.963522,8349.545434,2019-10-13T00:00:00Z,11847921979
8299.454647,8385.120053,8229.720854,8229.720854,2019-10-12T00:00:00Z,12895853964
8264.302649,8310.48713,8264.302649,8285.702821,2019-10-11T00:00:00Z,16955680080
8569.154689,8783.946156,8552.560108,8552.560108,2019-10-10T00:00:00Z,16249774816
8596.421801,8596.421801,8520.975456,8528.612314,2019-10-09T00:00:00Z,18286507804
8167.284739,8225.771603,8167.284739,8213.301156,2019-10-08T00:00:00Z,13171258119
8211.197554,8224.787783,8107.465727,8123.806626,2019-10-07T00:00:00Z,15217893117
7890.019339,8002.355916,7890.019339,8002.355916,2019-10-06T00:00:00Z,11074249477
8095.633405,8138.913528,8095.633405,8137.494179,2019-10-05T00:00:00Z,10449134942
8127.231447,8239.649544,8127.231447,8239.649544,2019-10-04T00:00:00Z,12026280240
8241.45999,8453.982713,8236.136255,8236.136255,2019-10-03T00:00:00Z,12280900589
8408.61809,8453.186882,8408.61809,8453.186882,2019-10-02T00:00:00Z,11628745986
8315.543806,8315.543806,8210.158968,8210.158968,2019-10-01T00:00:00Z,13615517818
8333.634684,8351.287037,8141.377,8321.518518,2019-09-30T00:00:00Z,15985780189
8065.813341,8095.158222,8065.813341,8093.344807,2019-09-29T00:00:00Z,12583884052
8232.447678,8232.447678,8205.715638,8205.715638,2019-09-28T00:00:00Z,13251026970
8216.691889,8335.22217,8216.691889,8325.322213,2019-09-27T00:00:00Z,16118746962
8092.991441,8367.974837,8051.837926,8367.974837,2019-09-26T00:00:00Z,17305578830
8474.784436,8612.713663,8474.784436,8612.713663,2019-09-25T00:00:00Z,19950270331
8528.385722,9082.845913,8360.142715,9044.808805,2019-09-24T00:00:00Z,20371337416
9668.923868,9740.130201,9668.923868,9740.130201,2019-09-23T00:00:00Z,13132566244
10027.16492,10103.29717,9839.426458,9839.426458,2019-09-22T00:00:00Z,11476991344
9972.920199,10074.31047,9972.920199,10074.31047,2019-09-21T00:00:00Z,10509371984
10181.64997,10313.66194,10181.64997,10184.07644,2019-09-20T00:00:00Z,13892358378
10277.0095,10453.79319,10277.0095,10453.79319,2019-09-19T00:00:00Z,18643735495
10133.56077,10374.9169,10133.56077,10374.9169,2019-09-18T00:00:00Z,14622423077
10240.27834,10720.79715,10240.27834,10719.74529,2019-09-17T00:00:00Z,13029950835
10328.57608,10637.20565,10328.57608,10637.20565,2019-09-16T00:00:00Z,13447834095
10328.33457,10469.69713,10328.33457,10428.77146,2019-09-15T00:00:00Z,10626595441
10390.42963,10688.95906,10390.42963,10688.95906,2019-09-14T00:00:00Z,12152779603
10372.82576,10441.1005,10243.90108,10441.1005,2019-09-13T00:00:00Z,12620338929
10421.77762,10421.77762,10250.31119,10250.31119,2019-09-12T00:00:00Z,14429427255
10169.63534,10169.63534,10073.14146,10073.14146,2019-09-11T00:00:00Z,13905298550
10123.92522,10282.77147,10123.92522,10282.77147,2019-09-10T00:00:00Z,12698306335
10306.59535,10374.70756,10306.59535,10374.70756,2019-09-09T00:00:00Z,15165804249
10420.61589,10679.85166,10420.61589,10679.85166,2019-09-08T00:00:00Z,12205183516
10540.32027,10836.72774,10540.32027,10765.45796,2019-09-07T00:00:00Z,14827988576
10330.51585,10572.64251,10330.51585,10449.98155,2019-09-06T00:00:00Z,16630330931
10590.63402,10653.80282,10514.00482,10514.00482,2019-09-05T00:00:00Z,13053864642
10538.70131,10553.63289,10467.62409,10492.14247,2019-09-04T00:00:00Z,14422657742
10608.96861,10608.96861,10363.74321,10363.74321,2019-09-03T00:00:00Z,17532229059
10364.23685,10364.23685,9944.328405,9944.328405,2019-09-02T00:00:00Z,15149870173
9749.875152,9749.875152,9610.946479,9610.946479,2019-09-01T00:00:00Z,9809879937
9637.808312,9761.508666,9637.808312,9720.928653,2019-08-31T00:00:00Z,10092483654
9595.053696,9595.053696,9496.259873,9496.259873,2019-08-30T00:00:00Z,12283059097
9506.15403,9582.513069,9506.15403,9582.513069,2019-08-29T00:00:00Z,16049457904
9703.841934,9909.105013,9703.841934,9846.247313,2019-08-28T00:00:00Z,14380942671
10160.39537,10310.49851,10160.39537,10310.49851,2019-08-27T00:00:00Z,13829850481
10357.31,10387.41487,10173.34806,10173.34806,2019-08-26T00:00:00Z,16418245565
10120.33942,10120.33942,10022.41836,10022.41836,2019-08-25T00:00:00Z,12752741803
10148.47979,10301.44827,10129.05817,10301.44827,2019-08-24T00:00:00Z,13836473225
